Date,Open,High,Low,Close,d/d % change,
3/28/91,"2,913.86","2,942.08","2,893.32","2,913.86",-0.13%,
3/27/91,"2,917.57","2,956.93","2,886.14","2,917.57",0.09%,
3/26/91,"2,914.85","2,924.01","2,848.02","2,914.85",1.71%,
3/25/91,"2,865.84","2,897.52","2,837.87","2,865.84",0.24%,
3/22/91,"2,858.91","2,879.95","2,829.21","2,858.91",0.12%,
3/21/91,"2,855.45","2,907.92","2,840.59","2,855.45",-0.58%,
3/20/91,"2,872.03","2,897.03","2,840.84","2,872.03",0.15%,
3/19/91,"2,867.82","2,908.17","2,840.84","2,867.82",-2.12%,
3/18/91,"2,929.95","2,960.64","2,899.75","2,929.95",-0.62%,
3/15/91,"2,948.27","2,966.58","2,899.50","2,948.27",-0.13%,
3/14/91,"2,952.23","3,000.00","2,925.74","2,952.23",-0.10%,
3/13/91,"2,955.20","2,967.82","2,910.89","2,955.20",1.12%,
3/12/91,"2,922.52","2,962.13","2,906.68","2,922.52",-0.57%,
3/11/91,"2,939.36","2,975.49","2,923.27","2,939.36",-0.54%,
3/8/91,"2,955.20","3,003.71","2,934.90","2,955.20",-0.28%,
3/7/91,"2,963.37","2,998.51","2,948.51","2,963.37",-0.33%,
3/6/91,"2,973.27","3,017.82","2,957.67","2,973.27",0.03%,
3/5/91,"2,972.52","2,996.04","2,913.86","2,972.52",2.00%,
3/4/91,"2,914.11","2,950.74","2,897.03","2,914.11",0.14%,
3/1/91,"2,909.90","2,923.51","2,846.78","2,909.90",0.96%,
2/28/91,"2,882.18","2,923.51","2,858.41","2,882.18",-0.24%,
2/27/91,"2,889.11","2,915.34","2,839.85","2,889.11",0.86%,
2/26/91,"2,864.60","2,895.30","2,840.10","2,864.60",-0.81%,
2/25/91,"2,887.87","2,937.13","2,865.34","2,887.87",-0.05%,
2/22/91,"2,889.36","2,945.79","2,860.39","2,889.36",-0.09%,
2/21/91,"2,891.83","2,927.72","2,871.29","2,891.83",-0.25%,
2/20/91,"2,899.01","2,923.76","2,879.45","2,899.01",-1.13%,
2/19/91,"2,932.18","2,955.20","2,895.30","2,932.18",-0.08%,
2/15/91,"2,934.65","2,947.27","2,868.07","2,934.65",2.00%,
2/14/91,"2,877.23","2,942.08","2,852.47","2,877.23",-1.10%,
2/13/91,"2,909.16","2,918.32","2,847.77","2,909.16",1.20%,
2/12/91,"2,874.75","2,923.02","2,848.27","2,874.75",-0.95%,
2/11/91,"2,902.23","2,910.64","2,822.52","2,902.23",2.53%,
2/8/91,"2,830.69","2,847.27","2,787.13","2,830.69",0.71%,
2/7/91,"2,810.64","2,875.49","2,790.59","2,810.64",-0.72%,
2/6/91,"2,830.94","2,844.80","2,760.15","2,830.94",1.53%,
2/5/91,"2,788.37","2,805.20","2,742.82","2,788.37",0.58%,
2/4/91,"2,772.28","2,791.83","2,714.85","2,772.28",1.52%,
2/1/91,"2,730.69","2,764.60","2,694.30","2,730.69",-0.21%,
1/31/91,"2,736.39","2,747.27","2,691.58","2,736.39",0.86%,
1/30/91,"2,713.12","2,725.99","2,654.70","2,713.12",1.90%,
1/29/91,"2,662.62","2,677.23","2,627.23","2,662.62",0.31%,
1/28/91,"2,654.46","2,688.61","2,635.15","2,654.46",-0.19%,
1/25/91,"2,659.41","2,679.45","2,623.27","2,659.41",0.62%,
1/24/91,"2,643.07","2,667.32","2,615.10","2,643.07",0.92%,
1/23/91,"2,619.06","2,645.54","2,584.65","2,619.06",0.61%,
1/22/91,"2,603.22","2,645.05","2,586.38","2,603.22",-0.99%,
1/21/91,"2,629.21","2,646.29","2,602.97","2,629.21",-0.66%,
1/18/91,"2,646.78","2,663.36","2,600.25","2,646.78",0.89%,
1/17/91,"2,623.51","2,635.89","2,570.79","2,623.51",4.57%,
1/16/91,"2,508.91","2,525.25","2,475.99","2,508.91",0.74%,
1/15/91,"2,490.59","2,504.45","2,470.05","2,490.59",0.27%,
1/14/91,"2,483.91","2,500.99","2,448.27","2,483.91",-0.70%,
1/11/91,"2,501.49","2,516.09","2,472.77","2,501.49",0.11%,
1/10/91,"2,498.76","2,512.13","2,467.08","2,498.76",1.15%,
1/9/91,"2,470.30","2,562.38","2,456.19","2,470.30",-1.56%,
1/8/91,"2,509.41","2,544.06","2,493.07","2,509.41",-0.53%,
1/7/91,"2,522.77","2,563.36","2,514.11","2,522.77",-1.69%,
1/4/91,"2,566.09","2,601.98","2,540.84","2,566.09",-0.29%,
1/3/91,"2,573.51","2,622.27","2,567.57","2,573.51",-1.42%,
1/2/91,"2,610.64","2,651.73","2,600.99","2,610.64",-0.87%,
12/31/90,"2,633.66","2,641.09","2,611.14","2,633.66",0.17%,
12/28/90,"2,629.21","2,639.11","2,607.92","2,629.21",0.14%,
12/27/90,"2,625.50","2,652.23","2,616.58","2,625.50",-0.44%,
12/26/90,"2,637.13","2,653.96","2,613.36","2,637.13",0.60%,
12/24/90,"2,621.29","2,638.12","2,609.65","2,621.29",-0.47%,
12/21/90,"2,633.66","2,662.62","2,619.55","2,633.66",0.16%,
12/20/90,"2,629.46","2,645.81","2,591.58","2,629.46",0.10%,
12/19/90,"2,626.73","2,648.51","2,602.47","2,626.73",0.00%,
12/18/90,"2,626.73","2,639.36","2,583.17","2,626.73",1.29%,
12/17/90,"2,593.32","2,600.74","2,563.61","2,593.32",-0.02%,
12/14/90,"2,593.81","2,617.82","2,572.03","2,593.81",-0.79%,
12/13/90,"2,614.36","2,640.59","2,598.76","2,614.36",-0.30%,
12/12/90,"2,622.28","2,630.69","2,578.21","2,622.28",1.40%,
12/11/90,"2,586.14","2,606.93","2,565.59","2,586.14",-0.41%,
12/10/90,"2,596.78","2,609.40","2,566.58","2,596.78",0.26%,
12/7/90,"2,590.10","2,618.07","2,571.78","2,590.10",-0.48%,
12/6/90,"2,602.48","2,656.43","2,588.36","2,602.48",-0.30%,
12/5/90,"2,610.40","2,615.84","2,558.41","2,610.40",1.19%,
12/4/90,"2,579.70","2,592.08","2,534.65","2,579.70",0.55%,
12/3/90,"2,565.59","2,589.60","2,543.56","2,565.59",0.23%,
11/30/90,"2,559.65","2,577.23","2,498.51","2,559.65",1.62%,
11/29/90,"2,518.81","2,544.30","2,501.23","2,518.81",-0.64%,
11/28/90,"2,535.15","2,564.60","2,521.04","2,535.15",-0.34%,
11/27/90,"2,543.81","2,562.62","2,516.09","2,543.81",0.42%,
11/26/90,"2,533.17","2,541.58","2,489.85","2,533.17",0.24%,
11/23/90,"2,527.23","2,557.92","2,521.04","2,527.23",-0.48%,
11/21/90,"2,539.36","2,552.23","2,502.72","2,539.36",0.36%,
11/20/90,"2,530.20","2,574.50","2,524.01","2,530.20",-1.37%,
11/19/90,"2,565.35","2,580.69","2,543.07","2,565.35",0.59%,
11/16/90,"2,550.25","2,570.79","2,522.27","2,550.25",0.20%,
11/15/90,"2,545.05","2,567.32","2,528.71","2,545.05",-0.57%,
11/14/90,"2,559.65","2,581.19","2,522.77","2,559.65",0.96%,
11/13/90,"2,535.40","2,559.90","2,512.38","2,535.40",-0.19%,
11/12/90,"2,540.35","2,550.99","2,490.10","2,540.35",2.08%,
11/9/90,"2,488.61","2,500.74","2,438.61","2,488.61",1.83%,
11/8/90,"2,443.81","2,468.81","2,415.84","2,443.81",0.11%,
11/7/90,"2,441.09","2,490.34","2,430.94","2,441.09",-1.77%,
11/6/90,"2,485.15","2,516.83","2,471.53","2,485.15",-0.68%,
11/5/90,"2,502.23","2,519.06","2,472.77","2,502.23",0.46%,
11/2/90,"2,490.84","2,501.73","2,447.27","2,490.84",1.46%,
11/1/90,"2,454.95","2,473.02","2,415.59","2,454.95",0.52%,
10/31/90,"2,442.33","2,475.99","2,419.55","2,442.33",-0.23%,
10/30/90,"2,448.02","2,462.87","2,400.49","2,448.02",0.73%,
10/29/90,"2,430.20","2,470.30","2,407.67","2,430.20",-0.24%,
10/26/90,"2,436.14","2,482.18","2,429.21","2,436.14",-1.93%,
10/25/90,"2,484.16","2,525.99","2,464.11","2,484.16",-0.80%,
10/24/90,"2,504.21","2,523.02","2,470.54","2,504.21",0.41%,
10/23/90,"2,494.06","2,527.97","2,480.20","2,494.06",-0.88%,
10/22/90,"2,516.09","2,535.39","2,476.73","2,516.09",-0.19%,
10/19/90,"2,520.79","2,536.88","2,454.21","2,520.79",2.78%,
10/18/90,"2,452.72","2,461.63","2,391.83","2,452.72",2.72%,
10/17/90,"2,387.87","2,418.56","2,358.17","2,387.87",0.28%,
10/16/90,"2,381.19","2,434.40","2,366.83","2,381.19",-1.45%,
10/15/90,"2,416.34","2,451.23","2,354.95","2,416.34",0.76%,
10/12/90,"2,398.02","2,428.71","2,349.75","2,398.02",1.39%,
10/11/90,"2,365.10","2,427.23","2,344.30","2,365.10",-1.78%,
10/10/90,"2,407.92","2,472.03","2,388.36","2,407.92",-1.54%,
10/9/90,"2,445.54","2,515.34","2,437.87","2,445.54",-3.10%,
10/8/90,"2,523.76","2,548.02","2,507.18","2,523.76",0.52%,
10/5/90,"2,510.64","2,544.55","2,453.46","2,510.64",-0.25%,
10/4/90,"2,516.83","2,528.21","2,464.85","2,516.83",1.10%,
10/3/90,"2,489.36","2,534.65","2,470.79","2,489.36",-0.63%,
10/2/90,"2,505.20","2,565.34","2,487.62","2,505.20",-0.42%,
10/1/90,"2,515.84","2,534.65","2,446.53","2,515.84",2.58%,
9/28/90,"2,452.48","2,465.59","2,367.82","2,452.48",1.03%,
9/27/90,"2,427.48","2,492.32","2,396.29","2,427.48",-1.31%,
9/26/90,"2,459.65","2,496.04","2,435.39","2,459.65",-1.05%,
9/25/90,"2,485.64","2,501.23","2,437.38","2,485.64",1.33%,
9/24/90,"2,452.97","2,498.02","2,438.12","2,452.97",-2.36%,
9/21/90,"2,512.38","2,538.36","2,479.95","2,512.38",-0.24%,
9/20/90,"2,518.32","2,549.01","2,495.54","2,518.32",-1.53%,
9/19/90,"2,557.43","2,594.55","2,534.40","2,557.43",-0.54%,
9/18/90,"2,571.29","2,587.87","2,524.25","2,571.29",0.15%,
9/17/90,"2,567.33","2,585.89","2,537.13","2,567.33",0.13%,
9/14/90,"2,564.11","2,585.15","2,545.54","2,564.11",-0.72%,
9/13/90,"2,582.67","2,629.21","2,570.54","2,582.67",-1.64%,
9/12/90,"2,625.74","2,639.11","2,592.32","2,625.74",0.50%,
9/11/90,"2,612.62","2,635.64","2,586.88","2,612.62",-0.11%,
9/10/90,"2,615.59","2,665.34","2,600.99","2,615.59",-0.15%,
9/7/90,"2,619.55","2,635.89","2,577.72","2,619.55",0.90%,
9/6/90,"2,596.29","2,633.17","2,575.99","2,596.29",-1.21%,
9/5/90,"2,628.22","2,643.07","2,588.61","2,628.22",0.57%,
9/4/90,"2,613.37","2,618.07","2,573.02","2,613.37",-0.04%,
8/31/90,"2,614.36","2,624.50","2,569.30","2,614.36",0.81%,
8/30/90,"2,593.32","2,641.34","2,578.46","2,593.32",-1.49%,
8/29/90,"2,632.43","2,651.23","2,596.53","2,632.43",0.67%,
8/28/90,"2,614.85","2,629.95","2,582.92","2,614.85",0.12%,
8/27/90,"2,611.63","2,645.05","2,590.59","2,611.63",3.11%,
8/24/90,"2,532.92","2,555.69","2,480.45","2,532.92",1.99%,
8/23/90,"2,483.42","2,539.60","2,459.40","2,483.42",-3.00%,
8/22/90,"2,560.15","2,630.69","2,553.21","2,560.15",-1.68%,
8/21/90,"2,603.96","2,645.54","2,566.09","2,603.96",-1.98%,
8/20/90,"2,656.44","2,679.21","2,632.42","2,656.44",0.44%,
8/17/90,"2,644.80","2,679.21","2,598.02","2,644.80",-1.37%,
8/16/90,"2,681.44","2,746.53","2,676.23","2,681.44",-2.43%,
8/15/90,"2,748.27","2,778.71","2,736.38","2,748.27",0.02%,
8/14/90,"2,747.77","2,773.02","2,720.54","2,747.77",0.04%,
8/13/90,"2,746.78","2,752.23","2,676.73","2,746.78",1.11%,
8/10/90,"2,716.58","2,763.61","2,692.82","2,716.58",-1.53%,
8/9/90,"2,758.91","2,774.25","2,716.58","2,758.91",0.88%,
8/8/90,"2,734.90","2,763.36","2,691.34","2,734.90",0.89%,
8/7/90,"2,710.64","2,763.86","2,676.98","2,710.64",-0.21%,
8/6/90,"2,716.34","2,758.41","2,683.91","2,716.34",-3.32%,
8/3/90,"2,809.65","2,863.86","2,722.03","2,809.65",-1.92%,
8/2/90,"2,864.60","2,903.21","2,832.18","2,864.60",-1.20%,
8/1/90,"2,899.25","2,931.19","2,875.00","2,899.25",-0.20%,
7/31/90,"2,905.20","2,940.10","2,878.46","2,905.20",-0.42%,
7/30/90,"2,917.33","2,922.52","2,861.14","2,917.33",0.65%,
7/27/90,"2,898.51","2,938.36","2,877.72","2,898.51",-0.76%,
7/26/90,"2,920.79","2,945.79","2,888.12","2,920.79",-0.35%,
7/25/90,"2,930.94","2,946.53","2,896.70","2,930.94",0.29%,
7/24/90,"2,922.52","2,939.60","2,866.09","2,922.52",0.61%,
7/23/90,"2,904.70","2,956.68","2,831.68","2,904.70",-1.91%,
7/20/90,"2,961.14","3,019.30","2,953.71","2,961.14",-1.09%,
7/19/90,"2,993.81","3,006.19","2,947.52","2,993.81",0.41%,
7/18/90,"2,981.68","3,009.65","2,963.61","2,981.68",-0.60%,
7/17/90,"2,999.75","3,024.25","2,970.05","2,999.75",0.00%,
7/16/90,"2,999.75","3,017.32","2,971.78","2,999.75",0.66%,
7/13/90,"2,980.20","3,012.38","2,956.68","2,980.20",0.35%,
7/12/90,"2,969.80","2,980.69","2,916.34","2,969.80",1.27%,
7/11/90,"2,932.67","2,942.32","2,890.10","2,932.67",1.45%,
7/10/90,"2,890.84","2,928.31","2,882.18","2,890.84",-0.80%,
7/9/90,"2,914.11","2,927.97","2,890.84","2,914.11",0.32%,
7/6/90,"2,904.95","2,919.80","2,867.57","2,904.95",0.89%,
7/5/90,"2,879.21","2,906.43","2,863.61","2,879.21",-1.11%,
7/3/90,"2,911.63","2,925.74","2,891.09","2,911.63",0.43%,
7/2/90,"2,899.26","2,908.66","2,869.80","2,899.26",0.64%,
6/29/90,"2,880.69","2,901.98","2,865.84","2,880.69",0.07%,
6/28/90,"2,878.71","2,896.04","2,850.49","2,878.71",0.58%,
6/27/90,"2,862.13","2,878.96","2,821.53","2,862.13",0.70%,
6/26/90,"2,842.33","2,882.92","2,832.67","2,842.33",-0.10%,
6/25/90,"2,845.05","2,882.18","2,834.90","2,845.05",-0.42%,
6/22/90,"2,857.18","2,931.93","2,848.02","2,857.18",-1.54%,
6/21/90,"2,901.73","2,916.58","2,870.05","2,901.73",0.22%,
6/20/90,"2,895.30","2,914.60","2,868.81","2,895.30",0.06%,
6/19/90,"2,893.56","2,907.92","2,866.58","2,893.56",0.39%,
6/18/90,"2,882.18","2,930.45","2,877.47","2,882.18",-1.83%,
6/15/90,"2,935.89","2,947.77","2,903.96","2,935.89",0.26%,
6/14/90,"2,928.22","2,943.32","2,902.97","2,928.22",-0.06%,
6/13/90,"2,929.95","2,956.93","2,910.15","2,929.95",-0.12%,
6/12/90,"2,933.42","2,947.52","2,877.97","2,933.42",1.41%,
6/11/90,"2,892.57","2,901.98","2,852.97","2,892.57",1.05%,
6/8/90,"2,862.38","2,908.49","2,850.73","2,862.38",-1.21%,
6/7/90,"2,897.33","2,930.58","2,880.34","2,897.33",-0.49%,
6/6/90,"2,911.65","2,936.65","2,891.75","2,911.65",-0.46%,
6/5/90,"2,925.00","2,956.79","2,911.89","2,925.00",-0.35%,
6/4/90,"2,935.19","2,943.69","2,884.22","2,935.19",1.18%,
6/1/90,"2,900.97","2,919.41","2,868.69","2,900.97",0.85%,
5/31/90,"2,876.66","2,900.61","2,854.84","2,876.66",-0.07%,
5/30/90,"2,878.56","2,908.20","2,853.89","2,878.56",0.28%,
5/29/90,"2,870.49","2,876.18","2,812.62","2,870.49",1.76%,
5/25/90,"2,820.92","2,856.50","2,806.69","2,820.92",-1.21%,
5/24/90,"2,855.55","2,878.08","2,828.04","2,855.55",-0.02%,
5/23/90,"2,856.26","2,869.07","2,824.95","2,856.26",0.14%,
5/22/90,"2,852.23","2,877.13","2,828.51","2,852.23",0.27%,
5/21/90,"2,844.68","2,859.72","2,802.08","2,844.68",0.88%,
5/18/90,"2,819.91","2,838.43","2,804.63","2,819.91",-0.42%,
5/17/90,"2,831.71","2,856.25","2,811.57","2,831.71",0.43%,
5/16/90,"2,819.68","2,841.43","2,800.23","2,819.68",-0.10%,
5/15/90,"2,822.45","2,840.74","2,798.14","2,822.45",0.03%,
5/14/90,"2,821.53","2,857.87","2,793.75","2,821.53",0.71%,
5/11/90,"2,801.58","2,810.36","2,743.02","2,801.58",2.30%,
5/10/90,"2,738.51","2,755.63","2,716.44","2,738.51",0.21%,
5/9/90,"2,732.88","2,745.49","2,710.13","2,732.88",-0.02%,
5/8/90,"2,733.56","2,739.41","2,710.36","2,733.56",0.44%,
5/7/90,"2,721.62","2,739.19","2,698.87","2,721.62",0.42%,
5/4/90,"2,710.36","2,718.92","2,682.43","2,710.36",0.53%,
5/3/90,"2,696.17","2,716.21","2,682.88","2,696.17",0.24%,
5/2/90,"2,689.64","2,697.30","2,659.01","2,689.64",0.78%,
5/1/90,"2,668.92","2,687.39","2,651.35","2,668.92",0.46%,
4/30/90,"2,656.76","2,667.79","2,627.70","2,656.76",0.44%,
4/27/90,"2,645.05","2,687.39","2,639.19","2,645.05",-1.18%,
4/26/90,"2,676.58","2,691.89","2,650.22","2,676.58",0.38%,
4/25/90,"2,666.44","2,685.36","2,649.32","2,666.44",0.45%,
4/24/90,"2,654.50","2,686.04","2,643.69","2,654.50",-0.46%,
4/23/90,"2,666.67","2,690.77","2,650.90","2,666.67",-1.09%,
4/20/90,"2,695.95","2,722.07","2,668.46","2,695.95",-0.59%,
4/19/90,"2,711.94","2,742.11","2,700.00","2,711.94",-0.77%,
4/18/90,"2,732.88","2,775.67","2,722.75","2,732.88",-1.19%,
4/17/90,"2,765.77","2,774.77","2,738.29","2,765.77",0.10%,
4/16/90,"2,763.06","2,793.46","2,748.87","2,763.06",0.41%,
4/12/90,"2,751.80","2,763.96","2,729.50","2,751.80",0.81%,
4/11/90,"2,729.73","2,751.35","2,713.29","2,729.73",-0.05%,
4/10/90,"2,731.08","2,741.66","2,707.88","2,731.08",0.33%,
4/9/90,"2,722.07","2,737.39","2,701.35","2,722.07",0.18%,
4/6/90,"2,717.12","2,732.43","2,695.49","2,717.12",-0.15%,
4/5/90,"2,721.17","2,746.17","2,709.01","2,721.17",0.07%,
4/4/90,"2,719.37","2,755.86","2,708.55","2,719.37",-0.63%,
4/3/90,"2,736.71","2,747.30","2,699.55","2,736.71",1.34%,
4/2/90,"2,700.45","2,708.78","2,668.69","2,700.45",-0.25%,
3/30/90,"2,707.21","2,736.71","2,692.34","2,707.21",-0.75%,
3/29/90,"2,727.70","2,753.38","2,711.48","2,727.70",-0.58%,
3/28/90,"2,743.69","2,755.63","2,716.21","2,743.69",0.25%,
3/27/90,"2,736.94","2,738.96","2,691.89","2,736.94",1.08%,
3/26/90,"2,707.66","2,735.81","2,697.97","2,707.66",0.12%,
3/23/90,"2,704.28","2,722.75","2,688.06","2,704.28",0.32%,
3/22/90,"2,695.72","2,734.01","2,674.32","2,695.72",-1.18%,
3/21/90,"2,727.93","2,759.68","2,718.24","2,727.93",-0.39%,
3/20/90,"2,738.74","2,775.00","2,724.10","2,738.74",-0.61%,
3/19/90,"2,755.63","2,761.71","2,706.53","2,755.63",0.53%,
3/16/90,"2,741.22","2,745.49","2,699.32","2,741.22",1.69%,
3/15/90,"2,695.72","2,714.86","2,677.93","2,695.72",0.29%,
3/14/90,"2,687.84","2,705.18","2,662.39","2,687.84",0.50%,
3/13/90,"2,674.55","2,699.55","2,657.88","2,674.55",-0.45%,
3/12/90,"2,686.71","2,698.65","2,661.93","2,686.71",0.13%,
3/9/90,"2,683.33","2,705.63","2,665.54","2,683.33",-0.48%,
3/8/90,"2,696.17","2,705.18","2,661.26","2,696.17",1.00%,
3/7/90,"2,669.59","2,696.84","2,656.08","2,669.59",-0.27%,
3/6/90,"2,676.80","2,684.16","2,638.06","2,676.80",1.03%,
3/5/90,"2,649.55","2,675.22","2,636.71","2,649.55",-0.41%,
3/2/90,"2,660.36","2,669.82","2,630.18","2,660.36",0.94%,
3/1/90,"2,635.59","2,655.63","2,607.88","2,635.59",0.32%,
2/28/90,"2,627.25","2,652.48","2,603.60","2,627.25",0.39%,
2/27/90,"2,617.12","2,637.84","2,592.11","2,617.12",0.56%,
2/26/90,"2,602.48","2,606.30","2,560.13","2,602.48",1.49%,
2/23/90,"2,564.19","2,591.44","2,540.99","2,564.19",-0.41%,
2/22/90,"2,574.77","2,622.30","2,568.02","2,574.77",-0.34%,
2/21/90,"2,583.56","2,602.48","2,556.30","2,583.56",-0.51%,
2/20/90,"2,596.85","2,619.14","2,579.05","2,596.85",-1.47%,
2/16/90,"2,635.59","2,669.37","2,623.65","2,635.59",-0.53%,
2/15/90,"2,649.55","2,658.78","2,614.86","2,649.55",0.96%,
2/14/90,"2,624.32","2,643.69","2,608.11","2,624.32",0.01%,
2/13/90,"2,624.10","2,639.19","2,592.57","2,624.10",0.19%,
2/12/90,"2,619.14","2,652.48","2,610.58","2,619.14",-1.10%,
2/9/90,"2,648.20","2,666.66","2,628.15","2,648.20",0.14%,
2/8/90,"2,644.37","2,674.32","2,622.30","2,644.37",0.16%,
2/7/90,"2,640.09","2,651.35","2,579.28","2,640.09",1.30%,
2/6/90,"2,606.31","2,629.50","2,588.29","2,606.31",-0.62%,
2/5/90,"2,622.52","2,633.55","2,592.11","2,622.52",0.76%,
2/2/90,"2,602.70","2,623.65","2,577.02","2,602.70",0.64%,
2/1/90,"2,586.26","2,611.48","2,571.84","2,586.26",-0.17%,
1/31/90,"2,590.54","2,600.90","2,546.84","2,590.54",1.86%,
1/30/90,"2,543.24","2,576.13","2,513.29","2,543.24",-0.40%,
1/29/90,"2,553.38","2,583.55","2,522.97","2,553.38",-0.23%,
1/26/90,"2,559.23","2,591.66","2,516.89","2,559.23",-0.07%,
1/25/90,"2,561.04","2,628.83","2,546.17","2,561.04",-1.67%,
1/24/90,"2,604.50","2,619.59","2,534.23","2,604.50",-0.41%,
1/23/90,"2,615.32","2,639.64","2,584.01","2,615.32",0.57%,
1/22/90,"2,600.45","2,683.33","2,595.27","2,600.45",-2.89%,
1/19/90,"2,677.90","2,696.88","2,657.85","2,677.90",0.43%,
1/18/90,"2,666.38","2,678.11","2,625.85","2,666.38",0.27%,
1/17/90,"2,659.13","2,711.39","2,643.77","2,659.13",-1.24%,
1/16/90,"2,692.62","2,698.38","2,634.17","2,692.62",0.87%,
1/15/90,"2,669.37","2,698.80","2,656.36","2,669.37",-0.74%,
1/12/90,"2,689.21","2,736.35","2,675.98","2,689.21",-2.59%,
1/11/90,"2,760.67","2,783.27","2,748.29","2,760.67",0.36%,
1/10/90,"2,750.64","2,772.82","2,725.47","2,750.64",-0.56%,
1/9/90,"2,766.00","2,810.79","2,760.02","2,766.00",-1.02%,
1/8/90,"2,794.37","2,803.96","2,753.41","2,794.37",0.76%,
1/5/90,"2,773.25","2,810.15","2,758.11","2,773.25",-0.82%,
1/4/90,"2,796.08","2,821.46","2,766.42","2,796.08",-0.49%,
1/3/90,"2,809.73","2,834.04","2,786.26","2,809.73",-0.01%,
1/2/90,"2,810.15","2,811.64","2,732.51","2,810.15",2.07%,
12/29/89,"2,753.20","2,763.01","2,726.96","2,753.20",0.76%,
12/28/89,"2,732.30","2,742.53","2,709.04","2,732.30",0.29%,
12/27/89,"2,724.40","2,739.12","2,701.58","2,724.40",0.56%,
12/26/89,"2,709.26","2,728.88","2,694.54","2,709.26",-0.08%,
12/22/89,"2,711.39","2,721.20","2,682.59","2,711.39",0.75%,
12/21/89,"2,691.13","2,714.16","2,671.71","2,691.13",0.12%,
12/20/89,"2,687.93","2,719.07","2,667.02","2,687.93",-0.28%,
12/19/89,"2,695.61","2,720.13","2,658.70","2,695.61",-0.07%,
12/18/89,"2,697.53","2,755.54","2,679.82","2,697.53",-1.53%,
12/15/89,"2,739.55","2,763.65","2,703.92","2,739.55",-0.51%,
12/14/89,"2,753.63","2,771.33","2,732.08","2,753.63",-0.27%,
12/13/89,"2,761.09","2,784.77","2,737.20","2,761.09",0.33%,
12/12/89,"2,752.13","2,764.50","2,716.51","2,752.13",0.88%,
12/11/89,"2,728.24","2,742.75","2,705.63","2,728.24",-0.12%,
12/8/89,"2,731.44","2,750.85","2,716.51","2,731.44",0.39%,
12/7/89,"2,720.78","2,756.82","2,702.00","2,720.78",-0.58%,
12/6/89,"2,736.77","2,754.90","2,722.70","2,736.77",-0.18%,
12/5/89,"2,741.68","2,773.89","2,731.23","2,741.68",-0.43%,
12/4/89,"2,753.63","2,772.18","2,731.01","2,753.63",0.22%,
12/1/89,"2,747.65","2,763.86","2,705.42","2,747.65",1.53%,
11/30/89,"2,706.27","2,718.21","2,681.95","2,706.27",0.65%,
11/29/89,"2,688.78","2,713.09","2,677.47","2,688.78",-0.49%,
11/28/89,"2,702.01","2,715.02","2,677.26","2,702.01",0.26%,
11/27/89,"2,694.97","2,713.95","2,663.39","2,694.97",0.73%,
11/24/89,"2,675.55","2,686.00","2,657.00","2,675.55",0.71%,
11/22/89,"2,656.78","2,668.30","2,629.90","2,656.78",0.66%,
11/21/89,"2,639.29","2,654.22","2,614.97","2,639.29",0.28%,
11/20/89,"2,632.04","2,659.55","2,615.40","2,632.04",-0.78%,
11/17/89,"2,652.66","2,665.37","2,623.15","2,652.66",0.64%,
11/16/89,"2,635.66","2,650.61","2,613.52","2,635.66",0.12%,
11/15/89,"2,632.58","2,641.60","2,600.00","2,632.58",0.86%,
11/14/89,"2,610.25","2,640.57","2,597.13","2,610.25",-0.62%,
11/13/89,"2,626.43","2,648.36","2,602.05","2,626.43",0.03%,
11/10/89,"2,625.61","2,635.86","2,602.87","2,625.61",0.83%,
11/9/89,"2,603.89","2,634.84","2,595.90","2,603.89",-0.74%,
11/8/89,"2,623.36","2,644.26","2,594.26","2,623.36",1.01%,
11/7/89,"2,597.13","2,608.81","2,563.11","2,597.13",0.58%,
11/6/89,"2,582.17","2,621.72","2,574.59","2,582.17",-1.80%,
11/3/89,"2,629.51","2,650.82","2,612.91","2,629.51",-0.08%,
11/2/89,"2,631.56","2,653.69","2,607.58","2,631.56",-0.54%,
11/1/89,"2,645.90","2,665.78","2,622.95","2,645.90",0.03%,
10/31/89,"2,645.08","2,662.09","2,606.96","2,645.08",1.60%,
10/30/89,"2,603.48","2,627.05","2,588.11","2,603.48",0.26%,
10/27/89,"2,596.72","2,621.11","2,573.56","2,596.72",-0.65%,
10/26/89,"2,613.73","2,657.99","2,597.74","2,613.73",-1.49%,
10/25/89,"2,653.28","2,684.84","2,627.66","2,653.28",-0.22%,
10/24/89,"2,659.22","2,680.73","2,570.08","2,659.22",-0.14%,
10/23/89,"2,662.91","2,704.71","2,648.77","2,662.91",-0.98%,
10/20/89,"2,689.14","2,703.07","2,660.24","2,689.14",0.22%,
10/19/89,"2,683.20","2,707.58","2,650.61","2,683.20",1.50%,
10/18/89,"2,643.65","2,665.37","2,610.65","2,643.65",0.19%,
10/17/89,"2,638.73","2,665.37","2,588.73","2,638.73",-0.70%,
10/16/89,"2,657.38","2,667.42","2,496.93","2,657.38",3.43%,
10/13/89,"2,569.26","2,773.36","2,548.77","2,569.26",-6.91%,
10/12/89,"2,759.84","2,785.24","2,744.05","2,759.84",-0.49%,
10/11/89,"2,773.36","2,790.98","2,750.82","2,773.36",-0.43%,
10/10/89,"2,785.33","2,809.08","2,766.53","2,785.33",-0.22%,
10/9/89,"2,791.41","2,804.52","2,766.34","2,791.41",0.21%,
10/6/89,"2,785.52","2,808.13","2,765.57","2,785.52",0.43%,
